symbol,year,month,change,mspr
LLY,2022,10,-410911,-99.90518
LLY,2022,9,-102417,-99.58384
LLY,2022,8,-322,-15.707317
LLY,2022,7,-285410,-99.85865
LLY,2022,6,-411389,-96.35689
LLY,2022,5,-539799,-99.92558
LLY,2022,4,-580198,-99.93868
LLY,2022,3,-1306158,-98.74296
LLY,2022,2,204501,66.54096
LLY,2022,1,216,100.0
LLY,2021,12,-389714,-99.95589
LLY,2021,11,-186845,-91.97165
LLY,2021,10,-199906,-99.906044
LLY,2021,8,-513407,-99.967674
LLY,2021,7,-637006,-99.96987
LLY,2021,6,-702806,-99.97382
LLY,2021,5,-199895,-99.89506
LLY,2021,4,-2891,-92.9881
LLY,2021,3,-180689,-91.82145
LLY,2021,2,409082,74.116844
LLY,2021,1,-644935,-99.97985
LLY,2020,12,12,100.0
LLY,2020,11,9974,100.0
LLY,2020,10,14,100.0
LLY,2020,9,-1478,-10.563179
LLY,2020,8,-7191,-99.63974
LLY,2020,7,-437595,-98.879234
LLY,2020,6,-198555,-99.9859
LLY,2020,5,12,100.0
LLY,2020,4,12,100.0
LLY,2019,12,-898907,-99.93374
LLY,2019,11,-961206,-96.236664
LLY,2019,10,-176457,-86.50404
LLY,2019,3,242,100.0
LLY,2019,2,247,100.0
LLY,2019,1,259,100.0
LLY,2018,12,366,100.0
LLY,2018,11,16845,100.0
LLY,2018,10,-6765,-93.5038
LLY,2018,9,-468735,-99.86705
LLY,2018,8,-1149755,-99.9574
LLY,2018,7,-925897,-98.96217
LLY,2018,6,190,100.0
LLY,2018,5,200,100.0
LLY,2018,4,204,100.0
LLY,2018,3,139,100.0
LLY,2018,2,5457,38.931297
LLY,2018,1,4407,100.0
LLY,2017,9,-189751,-99.738235
LLY,2017,8,-179734,-99.70488
LLY,2017,7,-219753,-99.7757
LLY,2017,3,245,100.0
LLY,2017,2,55292,28.479597
LLY,2017,1,252867,100.0
LLY,2016,12,-218877,-94.24401
LLY,2016,11,25619,100.0
LLY,2016,10,14275,30.75647
LLY,2016,9,208,100.0
LLY,2016,8,2560,100.0
LLY,2016,3,235,100.0
LLY,2016,2,28150,25.302462
LLY,2016,1,121012,100.0
LLY,2015,12,115,100.0
LLY,2015,11,3570,100.0
LLY,2015,6,-629880,-99.961914
LLY,2015,5,-796322,-86.28868
LLY,2015,4,8671,6.036157
LLY,2015,3,-389769,-99.928215
LLY,2015,2,-58846,-10.692313
LLY,2015,1,420989,100.0
LLY,2014,12,123,100.0
LLY,2014,11,17240,100.0
LLY,2014,10,9714,3.9502578
LLY,2014,9,-12631,-100.0
LLY,2014,8,-940,-100.0
LLY,2014,6,-871949,-99.96652
LLY,2014,5,-615281,-94.67507
LLY,2014,4,-350294,-99.91956
LLY,2014,3,-17502,-98.359
LLY,2014,2,69060,26.12663
LLY,2014,1,433401,100.0
LLY,2013,12,174,100.0
LLY,2013,11,31893,100.0
LLY,2013,10,173,100.0
LLY,2013,2,70194,36.08204
LLY,2013,1,129075,100.0
LLY,2012,11,33913,100.0
LLY,2012,10,-10000,-100.0
LLY,2012,8,-5136,-100.0
LLY,2012,7,-6031,-100.0
LLY,2011,3,-16000,-100.0
LLY,2011,2,234589,30.86133
LLY,2011,1,76479,92.50112
LLY,2010,11,16748,100.0
LLY,2010,3,-8811,-100.0
LLY,2010,2,187335,44.82546
LLY,2010,1,78541,100.0
MA,2022,10,-7064,-33.333332
MA,2022,8,-891058,-98.89019
MA,2022,7,-1273,-100.0
MA,2022,6,8501,86.436195
MA,2022,5,-531634,-99.07971
MA,2022,4,-348,-0.7907294
MA,2022,3,45290,74.52936
MA,2022,2,-935900,-75.11115
MA,2022,1,-9270,-26.899193
MA,2021,12,-182728,-100.0
MA,2021,11,-823116,-98.44519
MA,2021,10,-965,-100.0
MA,2021,8,-789742,-99.61955
MA,2021,7,-789730,-82.62502
MA,2021,3,32820,20.32601
MA,2021,2,-593390,-83.490685
MA,2021,1,-520772,-97.288185
MA,2020,12,-20194,-40.2319
MA,2020,11,-238549,-91.78809
MA,2020,10,-361200,-97.30604
MA,2020,9,-6583,-8.518705
MA,2020,8,-7839,-8.645162
MA,2020,7,-963878,-86.138214
MA,2020,6,-404269,-54.54375
MA,2020,5,-29324,-10.284143
MA,2020,4,-4985,-100.0
MA,2019,12,0,0.0
MA,2019,11,-57799,-100.0
MA,2019,10,-98046,-100.0
MA,2019,3,-8939,-6.916964
MA,2019,2,105117,95.06742
MA,2019,1,-1869,-4.833329
MA,2018,12,-4457,-80.40772
MA,2018,11,2475,100.0
MA,2018,8,-15817,-9.548849
MA,2018,6,13060,96.22752
MA,2018,5,-6013,-1.1416605
MA,2018,4,-4735,-34.185257
MA,2018,3,-12050,-19.719831
MA,2018,2,74152,90.62599
MA,2018,1,-4167,-13.8131075
MA,2017,12,6654,100.0
MA,2017,11,-13400,-100.0
MA,2017,10,-5000,-30.120481
MA,2017,9,0,0.0
MA,2017,8,-234914,-64.29166
MA,2017,7,-379678,-100.0
MA,2017,3,-2482,-100.0
MA,2017,2,-577567,-85.12297
MA,2017,1,-751795,-85.18586
MA,2016,12,-9805,-100.0
MA,2016,11,-344920,-100.0
MA,2016,10,-166762,-74.59985
MA,2016,9,-10528,-100.0
MA,2016,8,-266461,-65.4919
MA,2016,7,-336000,-100.0
MA,2016,3,2276,100.0
MA,2016,2,-384261,-63.992413
MA,2016,1,-593175,-100.0
MA,2015,12,-2000,-100.0
MA,2015,11,-35324,-100.0
MA,2015,10,-55980,-100.0
MA,2015,6,20622,70.305466
MA,2015,5,-46698,-16.310976
MA,2015,4,-3101,-100.0
MA,2015,3,26258,26.738764
MA,2015,2,-593778,-77.11102
MA,2015,1,-789304,-100.0
MA,2014,11,-23296,-41.791046
MA,2014,10,0,0.0
MA,2014,8,4,100.0
MA,2014,6,14937,44.54418
MA,2014,5,-39998,-19.783165
MA,2014,3,-23950,-82.06551
MA,2014,2,-1208884,-80.86246
MA,2014,1,-1106344,-100.0
MA,2013,11,-4900,-71.679344
MA,2013,6,2708,86.85055
MA,2013,5,-6000,-6.8596516
MA,2013,4,-546,-100.0
MA,2013,3,-102823,-99.25479
MA,2013,2,-172094,-86.47418
MA,2013,1,-118720,-100.0
MA,2012,12,-66249,-100.0
MA,2012,11,-128210,-100.0
MA,2012,10,-3600,-100.0
MA,2012,9,-7918,-63.957996
MA,2012,8,-41551,-100.0
MA,2012,7,-36540,-100.0
MA,2011,3,541,100.0
MA,2011,2,-3133,-5.9713726
MA,2011,1,-190980,-100.0
MA,2010,11,-7427,-100.0
MA,2010,3,-32137,-69.39388
MA,2010,2,-25701,-21.593306
MA,2010,1,-87328,-96.65309
META,2022,11,-342,-100.0
META,2022,10,188,6.4295487
META,2022,9,-1368,-100.0
META,2022,8,-142239,-26.770016
META,2022,7,-1368,-100.0
META,2022,6,-1026,-100.0
MRK,2022,11,-605630,-33.541203
MRK,2022,10,-1358268,-33.794083
MRK,2022,9,1342,100.0
MRK,2022,8,156356,100.0
MRK,2022,6,1268,100.0
MRK,2022,5,324630,95.80741
MRK,2022,2,242036,99.60739
MRK,2021,11,4348,0.24839923
MRK,2021,10,3588,1.0852797
MRK,2021,5,11050,16.89086
MRK,2021,2,360109,99.7413
MRK,2020,11,-280000,-100.0
MRK,2020,10,2301,0.4517141
MRK,2020,8,-10380,-21.565695
MRK,2020,7,-18174,-33.410545
MRK,2020,5,0,0.0
MRK,2019,10,12944,45.86168
MRK,2019,3,0,0.0
MRK,2019,2,184767,16.106823
MRK,2018,11,0,0.0
MRK,2018,10,0,0.0
MRK,2018,9,-7360,-0.9595052
MRK,2018,8,-5000,-7.8844457
MRK,2018,7,-18747,-3.947327
MRK,2018,4,-24000,-100.0
MRK,2018,2,159273,94.092384
MRK,2018,1,-13000,-11.111111
MRK,2017,11,0,0.0
MRK,2017,2,225700,40.121735
MRK,2016,11,0,0.0
MRK,2016,10,0,0.0
MRK,2016,8,-20600,-2.5602784
MRK,2016,7,-45000,-20.0
MRK,2016,2,200554,100.0
MRK,2015,10,0,0.0
MRK,2015,5,35519,11.428433
MRK,2015,4,45000,8.181045
MRK,2015,2,161500,35.60751
MRK,2015,1,4034,2.371351
MRK,2014,12,3028,13.327465
MRK,2014,11,2875,5.437352
MRK,2014,10,2980,13.087396
MRK,2014,6,2891,1.7265784
MRK,2014,5,50100,26.4313
MRK,2014,4,7829,2.4590652
MRK,2014,3,-14175,-100.0
MRK,2014,2,111003,23.230015
MRK,2014,1,30000,100.0
MRK,2013,11,22594,35.262352
MRK,2013,5,49556,23.099585
MRK,2013,2,72291,100.0
MRK,2012,11,13400,1.227376
MRK,2012,8,-30500,-19.65865
MRK,2012,7,6161,46.670708
MRK,2011,10,-100,-100.0
MRK,2011,2,278976,68.46104
MRK,2010,12,-14783,-100.0
MRK,2010,3,59284,46.93309
MRK,2010,2,2355,46.679882
MRK,2010,1,99129,100.0
MSFT,2022,10,-177,-100.0
MSFT,2022,9,3653,1.3123623
MSFT,2022,7,-177,-100.0
MSFT,2022,6,437,100.0
MSFT,2022,5,837,48.020653
MSFT,2022,4,-2697,-100.0
MSFT,2022,3,-18943,-100.0
MSFT,2022,2,-94557,-100.0
MSFT,2022,1,3990,88.666664
MSFT,2021,12,-1667,-15.677608
MSFT,2021,11,-958459,-99.845825
MSFT,2021,10,-178,-100.0
MSFT,2021,9,-75573,-100.0
MSFT,2021,8,248150,33.145885
MSFT,2021,7,-178,-100.0
MSFT,2021,6,122,11.19266
MSFT,2021,5,-13000,-100.0
MSFT,2021,4,-178,-100.0
MSFT,2021,3,-317847,-97.36558
MSFT,2021,2,545850,43.523502
MSFT,2021,1,-17329,-86.9886
MSFT,2020,12,-2625,-58.685448
MSFT,2020,11,-309500,-100.0
MSFT,2020,9,-54832,-16.402426
MSFT,2020,8,273565,23.969028
MSFT,2020,6,-3907,-59.585175
MSFT,2020,5,-38000,-41.12554
MSFT,2019,12,-48682,-92.37221
MSFT,2019,11,-21613,-100.0
MSFT,2019,10,-34419,-100.0
MSFT,2019,8,-3372,-100.0
MSFT,2019,2,-58928,-100.0
MSFT,2019,1,-2247,-31.976662
MSFT,2018,12,-35600,-100.0
MSFT,2018,11,-37220,-88.85175
MSFT,2018,10,-223418,-100.0
MSFT,2018,9,98876,18.404438
MSFT,2018,8,112105,4.4881983
MSFT,2018,7,-4493,-100.0
MSFT,2018,6,5400,100.0
MSFT,2018,5,1500,58.139534
MSFT,2018,2,-18135,-100.0
MSFT,2018,1,-5983,-58.708664
MSFT,2017,9,404170,99.40138
MSFT,2017,8,-7390046,-99.908745
MSFT,2017,7,-31256,-100.0
MSFT,2017,2,-15650068,-100.0
MSFT,2017,1,-9133,-59.62656
MSFT,2016,12,38781,42.270424
MSFT,2016,11,-38734,-82.54624
MSFT,2016,10,-8005000,-100.0
MSFT,2016,2,-18430,-100.0
MSFT,2016,1,4538,100.0
MSFT,2015,12,-273,-100.0
MSFT,2015,6,-8552,-47.113266
MSFT,2015,5,-8015503,-100.0
MSFT,2015,4,-4500,-100.0
MSFT,2015,2,-4006403,-65.993355
MSFT,2015,1,-2972027,-98.13428
MSFT,2014,12,2553,84.56442
MSFT,2014,11,-31012065,-100.0
MSFT,2014,10,-22000,-100.0
MSFT,2014,6,117717,97.92694
MSFT,2014,5,-9257264,-61.02047
MSFT,2014,4,-7856000,-100.0
MSFT,2014,3,23650,54.35282
MSFT,2014,2,-20024811,-99.72113
MSFT,2014,1,-11143,-14.461474
MSFT,2013,12,-11601,-100.0
MSFT,2013,11,-197279,-97.02548
MSFT,2013,10,-20000,-100.0
MSFT,2013,5,-4015,-48.402653
MSFT,2013,4,-10000,-100.0
MSFT,2013,2,0,0.0
MSFT,2013,1,-6672,-44.8749
MSFT,2012,11,-493496,-97.272026
MSFT,2012,10,-72225,-100.0
MSFT,2012,9,1995502,65.7494
MSFT,2012,8,-279115,-65.287155
MSFT,2012,7,-20003560,-100.0
MSFT,2011,2,-20032733,-94.01402
MSFT,2011,1,0,0.0
MSFT,2010,12,-8632,-0.8271384
MSFT,2010,11,-60521,-12.948688
MSFT,2010,9,-912,-100.0
MSFT,2010,3,0,0.0
MSFT,2010,2,-19994821,-99.94823
MSFT,2010,1,-33880,-100.0
NFLX,2022,11,57558,100.0
NFLX,2022,10,69836,100.0
NFLX,2022,9,72560,100.0
NFLX,2022,8,73760,100.0
NFLX,2022,7,92068,100.0
NFLX,2022,6,85883,100.0
NFLX,2022,1,51440,100.0
NFLX,2021,12,406440,20.491507
NFLX,2021,11,-746743,-74.674225
NFLX,2021,10,-7280,-3.2509289
NFLX,2021,8,-333768,-59.687977
NFLX,2021,2,-343148,-60.656433
NFLX,2021,1,0,0.0
NFLX,2020,12,-83000,-8.667303
NFLX,2020,11,-83000,-15.038139
NFLX,2020,10,-83000,-18.751383
NFLX,2020,9,-16000,-16.75042
NFLX,2020,8,-16000,-3.9757874
NFLX,2020,7,-16000,-9.963509
NFLX,2020,6,-16000,-12.258657
NFLX,2020,5,-16000,-11.754507
NFLX,2020,4,-1350487,-58.46707
NFLX,2019,12,0,0.0
NFLX,2019,11,0,0.0
NFLX,2019,10,-243555,-75.24631
NFLX,2019,9,0,0.0
NFLX,2019,8,6499,5.853004
NFLX,2019,7,0,0.0
NFLX,2019,6,0,0.0
NFLX,2019,5,0,0.0
NFLX,2019,4,0,0.0
NFLX,2019,3,0,0.0
NFLX,2019,2,0,0.0
NFLX,2019,1,0,0.0
NFLX,2018,12,0,0.0
NFLX,2018,11,-3350,-2.0338776
NFLX,2018,10,-6600,-2.1733832
NFLX,2018,9,0,0.0
NFLX,2018,8,0,0.0
NFLX,2018,7,0,0.0
NFLX,2018,6,0,0.0
NFLX,2018,5,0,0.0
NFLX,2018,4,0,0.0
NFLX,2018,3,0,0.0
NFLX,2018,2,-2157,-0.4315079
NFLX,2018,1,-951048,-52.892418
NFLX,2017,12,-303580,-60.947357
NFLX,2017,11,-481755,-50.213936
NFLX,2017,10,0,0.0
NFLX,2017,9,0,0.0
NFLX,2017,8,0,0.0
NFLX,2017,7,0,0.0
NFLX,2017,6,0,0.0
NFLX,2017,5,0,0.0
NFLX,2017,4,0,0.0
NFLX,2017,3,0,0.0
NFLX,2017,2,-10000,-4.5189977
NFLX,2017,1,0,0.0
NFLX,2016,12,-20300,-9.8498745
NFLX,2016,11,-280000,-63.158653
NFLX,2016,10,-7850,-1.7308439
NFLX,2016,9,0,0.0
NFLX,2016,8,300000,58.791252
NFLX,2016,7,600000,71.55959
NFLX,2016,3,0,0.0
NFLX,2016,2,0,0.0
NFLX,2016,1,0,0.0
NFLX,2015,12,-348000,-65.181725
NFLX,2015,11,-17154,-3.671881
NFLX,2015,10,0,0.0
NFLX,2015,9,0,0.0
NFLX,2015,8,7154,1.668408
NFLX,2015,7,-2068115,-71.74834
NFLX,2015,6,-2000,-4.102396
NFLX,2015,5,-17628,-13.118805
NFLX,2015,4,-203812,-65.179794
NFLX,2015,3,0,0.0
NFLX,2015,2,0,0.0
NFLX,2015,1,-299716,-77.9613
NFLX,2014,12,0,0.0
NFLX,2014,11,0,0.0
NFLX,2014,10,0,0.0
NFLX,2014,9,0,0.0
NFLX,2014,8,0,0.0
NFLX,2014,7,-11555,-15.035588
NFLX,2014,6,-10000,-7.3120794
NFLX,2014,5,-10000,-10.88542
NFLX,2014,4,-10000,-19.811396
NFLX,2014,3,-10000,-19.811396
NFLX,2014,2,-12000,-17.488123
NFLX,2014,1,-11000,-10.01165
NFLX,2013,12,-10000,-18.2156
NFLX,2013,11,-12100,-12.853197
NFLX,2013,10,-377000,-72.87728
NFLX,2013,9,0,0.0
NFLX,2013,8,0,0.0
NFLX,2013,7,-20000,-39.62279
NFLX,2013,6,0,0.0
NFLX,2013,5,-9000,-3.0306091
NFLX,2013,4,1869432,64.573166
NFLX,2013,3,0,0.0
NFLX,2013,2,-399,-14.204343
NFLX,2013,1,-343400,-75.54858
NFLX,2012,5,328400,91.62946
NFLX,2012,4,-9000,-42.857143
NFLX,2012,3,-15000,-100.0
NFLX,2012,2,-15000,-8.928572
NFLX,2012,1,-15000,-100.0
NFLX,2011,9,-15000,-23.076923
NFLX,2011,8,-15000,-27.272728
NFLX,2011,7,-15000,-27.272728
NFLX,2011,6,-15000,-23.076923
NFLX,2011,5,-14913,-27.071722
NFLX,2011,4,-15000,-27.272728
NFLX,2011,3,-15834,-19.807356
NFLX,2011,2,-1109120,-67.32295
NFLX,2011,1,-834,-1.1225973
NFLX,2010,12,-11141,-44.314068
NFLX,2010,11,-393,-0.075021334
NFLX,2010,10,-2591059,-64.43909
NFLX,2010,9,-38500,-34.646606
NFLX,2010,8,-35168,-15.649419
NFLX,2010,7,-41521,-33.801704
NFLX,2010,6,-48,-100.0
NFLX,2010,5,-163,-100.0
NFLX,2010,3,-40455,-13.535215
NFLX,2010,2,-31912,-8.23289
NFLX,2010,1,-29776,-26.139935
NVDA,2022,10,-172500,-27.315914
NVDA,2022,9,-59155,-2.4055011
NVDA,2022,6,-281772,-74.31598
NVDA,2022,5,-280200,-100.0
NVDA,2022,3,112403,8.735263
NVDA,2022,1,0,0.0
NVDA,2021,12,-87664,-5.6871495
NVDA,2021,11,-1287392,-95.86799
NVDA,2021,10,0,0.0
NVDA,2021,8,-10000,-1.1764706
NVDA,2021,7,1401,0.66057175
NVDA,2021,6,0,0.0
NVDA,2021,3,129951,38.778725
NVDA,2021,2,0,0.0
NVDA,2021,1,-356,-0.17768373
NVDA,2020,12,-18662,-8.45521
NVDA,2020,11,-133950,-100.0
NVDA,2020,10,-52655,-100.0
NVDA,2020,9,-16473,-7.02872
NVDA,2020,8,1253,0.6225994
NVDA,2020,7,-44959,-18.353683
NVDA,2020,6,-138325,-89.20338
NVDA,2020,5,-50707,-89.58359
NVDA,2020,4,-109969,-99.94365
NVDA,2020,3,-26794,-100.0
NVDA,2019,12,-45112,-16.803743
NVDA,2019,11,-12822,-24.273977
NVDA,2019,9,-236268,-100.0
NVDA,2019,8,-19861,-66.511505
NVDA,2019,7,12500,71.42857
NVDA,2019,6,-2236,-100.0
NVDA,2019,4,4,100.0
NVDA,2019,3,8486,1.9211526
NVDA,2019,2,-55287,-100.0
NVDA,2019,1,-6345,-100.0
NVDA,2018,12,-83266,-100.0
NVDA,2018,10,-241551,-100.0
NVDA,2018,9,-129806,-88.17983
NVDA,2018,8,-1600,-100.0
NVDA,2018,6,-134101,-62.33284
NVDA,2018,5,-134077,-87.43943
NVDA,2018,3,-196060,-39.06278
NVDA,2018,2,-37666,-48.497414
NVDA,2017,12,-28649,-100.0
NVDA,2017,11,116861,75.38301
NVDA,2017,10,-65844,-100.0
NVDA,2017,9,-649083,-88.66249
NVDA,2017,8,-18281,-100.0
NVDA,2017,7,-100000,-100.0
NVDA,2017,3,-6095,-0.8035861
NVDA,2017,2,-1300,-0.71416014
NVDA,2017,1,0,0.0
NVDA,2016,12,-286383,-77.46048
NVDA,2016,11,0,0.0
NVDA,2016,10,-50448,-23.806334
NVDA,2016,9,-282484,-36.422386
NVDA,2016,8,-67242,-42.08201
NVDA,2016,7,0,0.0
NVDA,2016,3,679171,8.770444
NVDA,2016,2,0,0.0
NVDA,2016,1,0,0.0
NVDA,2015,12,-345216,-69.48121
NVDA,2015,11,-240000,-75.0
NVDA,2015,10,-27077,-21.307554
NVDA,2015,9,-50267,-22.694828
NVDA,2015,8,-96104,-18.274752
NVDA,2015,7,2597,100.0
NVDA,2015,6,121,0.9814259
NVDA,2015,5,152652,59.968414
NVDA,2015,4,2027,2.0261693
NVDA,2015,3,966713,50.98872
NVDA,2015,2,0,0.0
NVDA,2015,1,0,0.0
NVDA,2014,12,-14962,-4.0103784
NVDA,2014,11,-200000,-54.892574
NVDA,2014,9,15343,5.905583
NVDA,2014,8,0,0.0
NVDA,2014,7,0,0.0
NVDA,2014,6,111,0.10246564
NVDA,2014,5,85456,39.365044
NVDA,2014,4,18282,31.840189
NVDA,2014,3,1147542,53.178547
NVDA,2014,2,0,0.0
NVDA,2013,12,141,100.0
NVDA,2013,10,220000,100.0
NVDA,2013,9,119,100.0
NVDA,2013,6,128,100.0
NVDA,2013,5,60574,100.0
NVDA,2013,3,370483,90.18201
NVDA,2012,12,-6240,-0.53140754
NVDA,2012,9,28881,43.680332
NVDA,2012,8,0,0.0
NVDA,2012,6,-79343,-10.780578
NVDA,2012,5,40702,11.023302
NVDA,2012,4,0,0.0
NVDA,2012,3,0,0.0
NVDA,2011,3,21880,3.0097196
NVDA,2011,2,-28379,-4.364677
NVDA,2011,1,0,0.0
NVDA,2010,12,0,0.0
NVDA,2010,10,-500,-100.0
NVDA,2010,9,34527,54.39636
NVDA,2010,8,-1000,-100.0
NVDA,2010,7,15000,100.0
NVDA,2010,3,30932,4.045662
NVDA,2010,2,0,0.0
NVDA,2010,1,0,0.0
PEP,2022,10,-21659,-40.394264
PEP,2022,7,-6256,-99.4911
PEP,2022,6,720,100.0
PEP,2022,5,-21456,-61.474987
PEP,2022,3,66130,22.86732
PEP,2021,12,748,100.0
PEP,2021,10,-20912,-39.000374
PEP,2021,9,6524,100.0
PEP,2021,8,-2000,-100.0
PEP,2021,7,-17705,-100.0
PEP,2021,6,812,100.0
PEP,2021,5,-19953,-99.531105
PEP,2021,4,0,0.0
PEP,2021,3,72285,23.64581
PEP,2021,2,-15385,-100.0
PEP,2020,12,923,100.0
PEP,2020,10,10792,100.0
PEP,2020,9,4911,100.0
PEP,2020,8,0,0.0
PEP,2020,7,-18961,-34.13137
PEP,2020,6,563,100.0
PEP,2020,5,799,100.0
PEP,2019,12,527,100.0
PEP,2019,10,15507,87.68448
PEP,2019,9,5099,100.0
PEP,2019,3,34126,38.70741
PEP,2018,12,1050,100.0
PEP,2018,10,-34063,-10.864455
PEP,2018,9,4967,100.0
PEP,2018,7,-25619,-73.47636
PEP,2018,6,1246,100.0
PEP,2018,5,890,100.0
PEP,2018,3,54645,35.08665
PEP,2017,10,3298,100.0
PEP,2017,9,-15867,-90.76712
PEP,2017,8,-7504,-9.942496
PEP,2017,7,13072,1.2502822
PEP,2017,3,110000,26.71524
PEP,2017,2,-90717,-8.17296
PEP,2016,12,2018,100.0
PEP,2016,11,-1399,-100.0
PEP,2016,10,21336,100.0
PEP,2016,9,3866,100.0
PEP,2016,7,10721,100.0
PEP,2016,3,120632,31.513062
PEP,2016,2,0,0.0
PEP,2015,10,3516,36.4579
PEP,2015,9,583,100.0
PEP,2015,7,9561,100.0
PEP,2015,6,1953,100.0
PEP,2015,5,-7665,-1.835449
PEP,2015,4,-92237,-44.244522
PEP,2015,3,300696,90.83319
PEP,2015,2,1060,17.70207
PEP,2014,12,2423,100.0
PEP,2014,10,14240,59.26419
PEP,2014,9,3245,100.0
PEP,2014,6,5194,100.0
PEP,2014,4,-6316,-100.0
PEP,2014,3,115444,15.412302
PEP,2014,2,4351,22.009207
PEP,2013,12,4000,100.0
PEP,2013,10,22548,100.0
PEP,2013,9,6702,100.0
PEP,2013,4,-49020,-84.657364
PEP,2013,3,137424,100.0
PEP,2013,2,-8000,-2.0954475
PEP,2012,11,-14384,-100.0
PEP,2012,10,-48092,-43.42785
PEP,2012,9,7565,100.0
PEP,2012,8,14311,4.0791254
PEP,2012,7,15626,1.8996236
PEP,2012,5,30,100.0
PEP,2012,4,0,0.0
PEP,2011,3,567361,99.9123
PEP,2011,2,-120798,-57.3051
PEP,2010,10,27609,20.79633
PEP,2010,9,2941,100.0
PEP,2010,3,-112359,-15.38669
PEP,2010,2,308566,62.747276
PFE,2022,10,292,100.0
PFE,2022,9,4202,100.0
PFE,2022,8,82,100.0
PFE,2022,7,3611,100.0
PFE,2022,6,-4218,-100.0
PFE,2022,5,-84216,-40.730103
PFE,2022,3,218357,100.0
PFE,2022,2,102215,6.598164
PFE,2022,1,-6680,-100.0
PFE,2021,12,133882,52.58482
PFE,2021,11,-120594,-23.204988
PFE,2021,8,-1661,-100.0
PFE,2021,7,-2500,-100.0
PFE,2021,6,0,0.0
PFE,2021,5,-11330,-100.0
PFE,2021,2,207144,8.177057
PFE,2021,1,-6749,-100.0
PFE,2020,12,-10607,-100.0
PFE,2020,11,-43662,-100.0
PFE,2020,8,13000,100.0
PFE,2020,5,-95353,-100.0
PFE,2019,12,-10956,-100.0
PFE,2019,11,-876,-100.0
PFE,2019,3,-696951,-76.6442
PFE,2019,2,245240,9.091617
PFE,2019,1,125968,100.0
PFE,2018,12,-7000,-100.0
PFE,2018,11,1100201,100.0
PFE,2018,9,181712,100.0
PFE,2018,8,-253294,-100.0
PFE,2018,7,-527134,-100.0
PFE,2018,6,-5223,-100.0
PFE,2018,4,5223,100.0
PFE,2018,2,215227,15.836636
PFE,2017,9,-45580,-100.0
PFE,2017,8,-418941,-100.0
PFE,2017,3,-86970,-100.0
PFE,2017,2,341280,10.581643
PFE,2016,12,2066,3.566127
PFE,2016,11,78073,57.894894
PFE,2016,3,-8450,-100.0
PFE,2016,2,275009,15.266209
PFE,2015,12,-330,-100.0
PFE,2015,6,2156,3.9810917
PFE,2015,5,-35381,-70.25755
PFE,2015,3,-171977,-100.0
PFE,2015,2,256885,10.478956
PFE,2014,12,55111,15.910055
PFE,2014,11,-340,-100.0
PFE,2014,10,17676,15.597204
PFE,2014,6,-30000,-29.254023
PFE,2014,3,-146512,-49.245747
PFE,2014,2,767789,24.977804
PFE,2014,1,-160000,-100.0
PFE,2013,12,-3897,-100.0
PFE,2013,11,-10340,-100.0
PFE,2013,10,0,0.0
PFE,2013,6,-241,-100.0
PFE,2013,5,-100000,-100.0
PFE,2013,3,-56579,-100.0
PFE,2013,2,106341,11.43598
PFE,2012,12,-4291,-2.1004353
PFE,2012,10,-9169,-100.0
PFE,2012,9,-15242,-100.0
PFE,2011,3,-30350,-100.0
PFE,2011,2,599349,78.05985
PFE,2011,1,-59323,-100.0
PFE,2010,11,-67121,-100.0
PFE,2010,3,116,9.555189
PFE,2010,2,714341,93.690575
PFE,2010,1,-52507,-100.0
PG,2022,10,697358,100.0
PG,2022,9,149811,100.0
PG,2022,8,-202256,-14.205505
PG,2022,7,-1599,-100.0
PG,2022,6,1788,100.0
PG,2022,4,-10604,-4.763616
PG,2022,3,-25823,-73.50488
PG,2022,2,0,0.0
PG,2022,1,-821,-0.07284459
PG,2021,12,-934,-16.950998
PG,2021,11,-6800,-2.3061323
PG,2021,10,45826,52.229313
PG,2021,8,-186455,-13.228008
PG,2021,6,929,100.0
PG,2021,5,-3111597,-86.728294
PG,2021,4,-16989,-100.0
PG,2021,3,2064,100.0
PG,2021,2,-1016685,-100.0
PG,2021,1,0,0.0
PG,2020,12,-2341,-34.54331
PG,2020,11,-330346,-63.485836
PG,2020,10,71375,25.108614
PG,2020,9,1796,100.0
PG,2020,8,-624085,-30.22278
PG,2020,7,-11324,-2.8545213
PG,2020,6,2063,100.0
PG,2020,5,-8574796,-100.0
PG,2020,4,-11634164,-99.561844
PG,2019,12,1662,100.0
PG,2019,11,-246966,-82.161514
PG,2019,10,-4245610,-93.2983
PG,2019,3,1288,100.0
PG,2019,2,-1200824,-93.256584
PG,2018,12,1932,100.0
PG,2018,11,-35363,-2.123209
PG,2018,10,23419,100.0
PG,2018,9,2559,94.4629
PG,2018,8,53363,8.954801
PG,2018,7,-4870,-98.503235
PG,2018,6,2351,100.0
PG,2018,5,0,0.0
PG,2018,3,1739,100.0
PG,2017,12,1905,100.0
PG,2017,9,1983,100.0
PG,2017,8,63108,30.573212
PG,2017,7,-1869,-7.087331
PG,2017,3,1418,100.0
PG,2017,2,41222,22.905947
PG,2017,1,0,0.0
PG,2016,12,-3750,-46.319168
PG,2016,11,-9573,-100.0
PG,2016,10,17793,100.0
PG,2016,9,776,100.0
PG,2016,3,1552,100.0
PG,2016,2,29399,21.066246
PG,2016,1,0,0.0
